group_id,task,n_members,start_time,end_time,duration,speaker_id,text
36353,PS2,6,158.64,158.92,0.28,6.0,"That, yeah."
36353,PS2,6,158.92,163.16,4.24,6.0,"And I think we should, we should deal with uncontrolled, uncontrolled cost separately."
36353,PS2,6,163.16,167.16,4.0,6.0,"Yeah, well before talking about the insert, the inefficient delivery."
36353,PS2,6,167.2,167.52,0.32,1.0,Skills.
36353,PS2,6,168.36,170.0,1.64,6.0,Because they seem to be pointing.
36353,PS2,6,170.2,170.32,0.12,3.0,Time.
36353,PS2,6,170.4,171.2,0.8,3.0,We don't have time.
36353,PS2,6,172.4,187.96,15.56,6.0,"So for uncontrolled cost, I suggest for the the manufacturers should always keep in touch with the demand of the products and be able to produce as much as possible."
36353,PS2,6,188.48,198.84,10.36,6.0,"So, so they don't run into a situation where demand is more than supplies because that is the major thing that costs causes uncontrolled costs when the demand is higher than supply and."
36353,PS2,6,199.12,201.08,1.96,3.0,"People can hold those, I think what you said."
36353,PS2,6,201.16,201.64,0.48,1.0,"Yeah, sorry."
36353,PS2,6,202.04,209.2,7.16,1.0,"The, the issue here is we are looking at the challenges with supply that can affect that can make for a rise in price."
36353,PS2,6,209.2,216.0,6.8,1.0,"Because when there is depletion in supply, the question is there are there are company policies can delay supplies."
36353,PS2,6,216.44,221.72,5.28,1.0,"You may place an order to a company and it's not delivered in record time, then you have a shortfall in your in your stock."
36353,PS2,6,222.16,227.88,5.72,1.0,So what are ways we can effect efficient delivery of your order?
36353,PS2,6,228.08,230.04,1.96,3.0,"That is, I think they should remove."
36353,PS2,6,230.16,231.0,0.84,1.0,The middleman.
36353,PS2,6,231.6,235.52,3.92,3.0,Order from the company directly and the company delivers to you like Amazon.
36353,PS2,6,236.4,237.2,0.8,1.0,That's why I mentioned you.
36353,PS2,6,237.2,239.04,1.84,3.0,Guys like I was only all that day.
36353,PS2,6,239.04,240.84,1.8,3.0,There's no middle man in there.
36353,PS2,6,241.2,249.36,8.16,3.0,"But the person to say, OK, I'm buying from this company and I'm selling to the consumers is from the company down to the consumer."
36353,PS2,6,249.52,251.04,1.52,3.0,"So yes, middle."
36353,PS2,6,251.96,253.68,1.72,1.0,"Model yes, free flow to."
36353,PS2,6,254.72,267.48,12.76,3.0,"Regulating the cost because if you're buying if you're in Nigeria, buying on Amazon is same price depending on the currency if you're in US is same price but the delivery might be different but because the."
36353,PS2,6,267.72,272.12,4.4,6.0,Problem is we are still trying to manage the timely delivery.
36353,PS2,6,272.12,276.32,4.2,6.0,"If everybody is ordering from the company, the timely delivery will no longer be achieved."
36353,PS2,6,276.32,280.24,3.92,6.0,And this is the reason sometimes the middle is being put in place.
36353,PS2,6,280.24,290.0,9.76,6.0,"So I think rather the company, even if they're making use of middle men, they should be in control of the prices and and the middle men middle."
36353,PS2,6,290.0,292.48,2.48,1.0,Men is one option is one option.
36353,PS2,6,292.84,298.08,5.24,1.0,Then the second option I think is company policies to supply can also be adjusted.
36353,PS2,6,298.4,307.0,8.6,1.0,"Their companies should also, you know, make policies that affect efficient supply to to marketers directly."
36353,PS2,6,307.88,309.64,1.76,1.0,So that is one point we can be typing it.
36353,PS2,6,310.32,311.68,1.36,4.0,"Yeah, we can type in it."
36353,PS2,6,312.08,312.32,0.24,4.0,How?
36353,PS2,6,312.36,313.4,1.04,4.0,"Like how much, how much?"
36353,PS2,6,313.84,314.6,0.76,3.0,More time do.
36353,PS2,6,314.72,315.76,1.04,4.0,We want to have.
36353,PS2,6,316.36,317.4,1.04,1.0,6 minutes idea.
36353,PS2,6,317.4,318.16,0.76,2.0,How many words final?
36353,PS2,6,318.2,319.6,1.4,6.0,Idea right?
36353,PS2,6,319.6,322.84,3.24,6.0,I think we should choose one that will take care of all of these more creative.
36353,PS2,6,323.88,324.08,0.2,4.0,Ideas.
36353,PS2,6,324.16,325.76,1.6,4.0,"I feel like because it's like OK, finalize."
36353,PS2,6,326.68,328.76,2.08,5.0,Some keywords like what you're not writing.
36353,PS2,6,330.08,330.2,0.12,1.0,Like.
36353,PS2,6,331.08,331.8,0.72,5.0,What should we write?
36353,PS2,6,332.36,349.68,17.32,4.0,"I feel like because it's creative, I like, I don't know, I mean, in terms of at least the inefficiency of delivery, I feel like maybe if a consumer gets a product late, maybe the company could provide like an addition."
36353,PS2,6,349.68,352.4,2.72,4.0,"Yeah, a compensation, a product that they couldn't sell."
36353,PS2,6,353.16,353.8,0.64,4.0,"I mean, it's."
36353,PS2,6,353.92,356.48,2.56,4.0,"I don't know if it's doable, but at least it's created."
36353,PS2,6,356.52,360.24,3.72,3.0,It's different to the company to be on their toes to deliver.
36353,PS2,6,360.28,361.68,1.4,4.0,In time exactly because they.
36353,PS2,6,361.88,362.32,0.44,3.0,Have loss.
36353,PS2,6,363.12,363.72,0.6,4.0,Exactly.
36353,PS2,6,363.72,365.8,2.08,3.0,Because of the compensation does that does.
36353,PS2,6,365.84,368.56,2.72,2.0,Account as tackling supply chain security.
36353,PS2,6,368.72,369.68,0.96,4.0,"I mean, it's creative."
36353,PS2,6,369.72,373.24,3.52,4.0,"It's like logistically maybe not doable, but at least it's."
36353,PS2,6,374.08,377.04,2.96,2.0,"Yeah, but my only, my only thing is like it's please come up."
36353,PS2,6,377.44,377.56,0.12,5.0,With.
36353,PS2,6,380.76,381.84,1.08,3.0,So what should I say?
36353,PS2,6,382.08,382.96,0.88,6.0,One creative idea.
36353,PS2,6,382.96,384.52,1.56,6.0,So that was supply.
36353,PS2,6,384.6,385.68,1.08,3.0,Compensation.
36353,PS2,6,386.16,387.08,0.92,4.0,From the company.
36353,PS2,6,387.08,387.4,0.32,3.0,Who?
36353,PS2,6,387.8,390.28,2.48,4.0,Who was late in delivering products to the company?
36353,PS2,6,394.04,401.6,7.56,6.0,Another suggestion that I would love for us to look at is what if the company creates a software?
36353,PS2,6,401.8,401.84,0.04,1.0,A.
36353,PS2,6,402.76,423.4,20.64,6.0,"Software that even if they are using the domain distributors for sellers or whatever it is, but the the software activity will be a tracking system to be to be able to say we have products we have to support products in that case in the minutes of any product by they ensure that."
36353,PS2,6,423.52,425.52,2.0,1.0,Compensation policies by companies for.
36353,PS2,6,426.8,427.16,0.36,3.0,For late.
36353,PS2,6,427.24,427.64,0.4,6.0,General.
36353,PS2,6,429.24,431.56,2.32,1.0,"Sellers, everybody suspend."
36353,PS2,6,433.2,435.52,2.32,3.0,Compensation policy from the company.
36353,PS2,6,437.16,437.28,0.12,6.0,For.
36353,PS2,6,437.6,438.2,0.6,1.0,The company.
36353,PS2,6,442.8,443.12,0.32,4.0,Delivery.
36353,PS2,6,444.48,445.16,0.68,3.0,Delivery.
36353,PS2,6,453.64,455.28,1.64,1.0,Or maybe distributors orders?
36353,PS2,6,456.08,457.92,1.84,3.0,Orders eliminating middle men.
36353,PS2,6,457.92,460.28,2.36,3.0,That's what I'm saying.
36353,PS2,6,460.28,463.56,3.28,3.0,Middle men uncontrolled price cost.
36353,PS2,6,464.2,470.84,6.64,6.0,"No, I I think rather the company should have a particular software that controls both their middle men, both their."
36353,PS2,6,471.72,474.16,2.44,3.0,"In supply chain, you can't control the middle men."
36353,PS2,6,474.48,475.0,0.52,6.0,You can.
36353,PS2,6,475.0,479.48,4.48,6.0,There are products that everybody sells the same prices because of the price.
36353,PS2,6,479.48,482.08,2.6,6.0,"No, they just give a little discount to the."
36353,PS2,6,482.08,482.68,0.6,6.0,Is it?
36353,PS2,6,482.76,483.56,0.8,1.0,Possible to say that there are?
36353,PS2,6,484.04,487.2,3.16,6.0,"There are products that everybody knows the same price, sells the same price."
36353,PS2,6,487.6,487.8,0.2,6.0,Is it?
36353,PS2,6,487.84,488.2,0.36,1.0,Possible.
36353,PS2,6,489.04,491.76,2.72,3.0,To say a particular product for the same price all over.
36353,PS2,6,491.88,492.88,1.0,6.0,"Yes, there."
36353,PS2,6,492.96,496.64,3.68,3.0,Is no possible there are individuals have their own cost of.
36353,PS2,6,496.96,497.04,0.08,1.0,The.
36353,PS2,6,497.56,497.76,0.2,6.0,Beauty.
36353,PS2,6,504.6,505.08,0.48,2.0,This is right.
36353,PS2,6,505.08,506.2,1.12,2.0,"Yeah, I think basically we can."
36353,PS2,6,506.4,506.6,0.2,2.0,We can.
36353,PS2,6,506.6,506.88,0.28,1.0,Expand.
36353,PS2,6,507.24,509.08,1.84,2.0,But they're like very contagious face to pass.
36353,PS2,6,509.12,513.92,4.8,2.0,"OK, That's why it looks like coffee to you customers."
36353,PS2,6,513.92,514.12,0.2,2.0,"Yeah, is."
36353,PS2,6,514.12,514.88,0.76,1.0,It understood like.
36353,PS2,6,517.64,523.64,6.0,3.0,"This and this one might tackle in inefficient delivery, but what does uncontrolled cost the?"
36353,PS2,6,524.04,527.64,3.6,1.0,Uncontrolled cost comes because there is deficit in supply.
36353,PS2,6,527.64,529.04,1.4,1.0,"Yeah, then they can, you understand."
36353,PS2,6,529.04,531.84,2.8,1.0,"So once there's efficient supply, the price will drop."
36353,PS2,6,532.44,535.48,3.04,1.0,"When you have fewer stock, you rise the price because you know the company."
36353,PS2,6,535.48,540.88,5.4,3.0,"Will not deliver, intentionally raise the cost because number one of the environment."
36353,PS2,6,540.88,541.44,0.56,1.0,Because one.
36353,PS2,6,541.76,550.76,9.0,3.0,"The environment, not only because of that commodity, the environment they are in, the rent they pay, you get the kind of a defect they."
36353,PS2,6,550.76,553.84,3.08,1.0,"Are in, but such ones are controlled with competitors."
36353,PS2,6,554.04,559.96,5.92,1.0,"If there are competitors in that environment and they have efficient supply, they will bring down the price of that commodity."
36353,PS2,6,560.52,567.92,7.4,1.0,"But if there are two organizations starting the same program and there's no supply to each of them, they will the price will definitely go because they will have it's discussed."
36353,PS2,6,567.96,568.8,0.84,3.0,So I should sum.
36353,PS2,6,568.96,569.36,0.4,1.0,So I.
36353,PS2,6,570.8,571.8,1.0,3.0,Should sum it OK.
36353,PS2,6,572.0,573.24,1.24,3.0,What counts then?
36353,PS2,6,575.36,576.44,1.08,3.0,What counts then?
36353,PS2,6,579.16,579.28,0.12,1.0,OK.
36353,PS2,6,580.84,582.84,2.0,3.0,I should so I should do next.
36353,PS2,6,583.4,584.04,0.64,3.0,Is that OK?
36353,PS2,6,584.24,588.0,3.76,3.0,Compensation policy from the company for late delivery of orders?
36353,PS2,6,588.64,590.44,1.8,5.0,And how about early deliveries sometimes?
36353,PS2,6,592.04,594.08,2.04,1.0,They can't compensate you when they are delivering.
36353,PS2,6,595.84,599.4,3.56,3.0,"You will be more than 10, so I should, yes."
36175,PS4,3,8.52,11.2,2.68,1.0,"OK, great idea."
36175,PS4,3,14.56,17.64,3.08,1.0,"I mean, I guess this is a similar issue of like who who is doing this?"
36175,PS4,3,17.64,18.48,0.84,1.0,Is it the government?
36175,PS4,3,18.48,21.0,2.52,1.0,Is it an individual school?
36175,PS4,3,21.0,24.76,3.76,1.0,"Is it, is it like charities?"
36175,PS4,3,26.84,27.72,0.88,1.0,So I guess it's up to us.
36175,PS4,3,38.32,51.2,12.88,2.0,"This is 1 level wish to make the like the admission requirements for marginalized groups looser than compared to other people, so it's more easy for them to get in the good universities schools, but."
36175,PS4,3,51.64,55.0,3.36,3.0,Is that sort of like unfair to people who have?
36175,PS4,3,55.28,56.96,1.68,2.0,"Like they are, yeah."
36175,PS4,3,56.96,59.28,2.32,2.0,"But yeah, it's unfair, really."
36175,PS4,3,59.96,60.72,0.76,3.0,"Yeah, trying to."
36175,PS4,3,60.72,62.96,2.24,2.0,Balance two of them up under this much.
36175,PS4,3,63.84,68.0,4.16,3.0,I was thinking to like not not to change.
36175,PS4,3,68.0,76.72,8.72,3.0,"No, no, no, like because now like the educational resources are all concentrated in these few, few schools."
36175,PS4,3,76.72,99.32,22.6,3.0,"So that's like elitist to sort of like democratise it so that more schools enjoy educational resources instead of like, because if it's just like ensuring that disadvantaged students can get into the good school, then there are always going to be students who can't get into a good school."
36175,PS4,3,99.88,107.04,7.16,3.0,"Or maybe like expanding it, making like, you know, like maybe Cambridge is like this head company and we have like."
36175,PS4,3,107.56,107.76,0.2,2.0,You know.
36175,PS4,3,108.16,111.44,3.28,3.0,"Cambridge, Oxford Division and Cambridge, etcetera, benches."
36175,PS4,3,112.44,117.36,4.92,1.0,"Like, are we, are we, are we thinking about this all in terms of university education?"
36175,PS4,3,117.36,118.44,1.08,3.0,"Or yeah, it could."
36175,PS4,3,118.64,121.44,2.8,1.0,Be but I was in that define but I was wondering.
36175,PS4,3,122.76,124.64,1.88,1.0,"But I think that's a good, that's interesting point."
36175,PS4,3,125.56,126.72,1.16,3.0,Academic resource.
36175,PS4,3,130.0,137.92,7.92,1.0,So like an so an example of education inequality and like maybe more like high school would be like access to things like tutoring.
36175,PS4,3,139.56,147.24,7.68,1.0,"So like wealthy people can afford to get like private treated this whereas I've I mean, I've I've treated myself saying others works."
36175,PS4,3,148.2,155.04,6.84,1.0,"Whereas like, yeah, poor people who disfuncted marginalized groups that don't have access to the same."
36175,PS4,3,155.04,158.32,3.28,1.0,"Yeah, but we solve that problem."
36175,PS4,3,159.92,160.48,0.56,1.0,But how?
36175,PS4,3,160.56,160.8,0.24,1.0,How?
36175,PS4,3,161.32,162.4,1.08,3.0,Would we solve that problem?
36175,PS4,3,163.04,163.68,0.64,1.0,"Well, there's lots."
36175,PS4,3,163.72,165.0,1.28,1.0,"Well, I've been involved with a few things."
36175,PS4,3,165.0,177.52,12.52,1.0,"So like during the pandemic, the COVID pandemic, I volunteered for like a charity that was providing free tuition to people that couldn't afford tuition, which country here in the UK."
36175,PS4,3,179.4,189.48,10.08,1.0,So that was an example of an initiative that was like student organised that I imagine was probably good at addressing this kind of thing.
36175,PS4,3,189.48,190.28,0.8,1.0,But I don't know.
36175,PS4,3,190.72,192.84,2.12,1.0,But that's an existing.
36175,PS4,3,193.28,194.48,1.2,1.0,That's not us being created though.
36175,PS4,3,196.32,198.12,1.8,3.0,Is that like long term?
36175,PS4,3,198.12,204.44,6.32,1.0,Or like that was just during the COVID pandemic.
36175,PS4,3,204.92,215.92,11.0,1.0,"So like specifically because of when people went in school, wealthy people could access online tutoring to like make up for the fact they went in school, whereas other students don't."
36175,PS4,3,215.92,219.6,3.68,2.0,Have access to they were to offer regular in person tutoring to those students for.
36175,PS4,3,219.72,219.84,0.12,1.0,Free.
36175,PS4,3,220.16,222.96,2.8,1.0,"Yeah, I think the I think Labour, I think the government here is."
36175,PS4,3,222.96,223.12,0.16,1.0,Do you?
36175,PS4,3,223.28,224.24,0.96,2.0,Have this kind of day.
36175,PS4,3,227.08,232.16,5.08,1.0,"Somewhere, some somewhere, something, someone offering like 1 to 1 support for anyone."
36175,PS4,3,232.2,237.04,4.84,1.0,Like I think schools already like some schools already do this kind of thing.
36175,PS4,3,239.56,242.12,2.56,1.0,"But yeah, having some kind of national programme people I."
36175,PS4,3,243.6,246.76,3.16,3.0,Was thinking like partnerships like 1 to 1 partnerships it's.
36175,PS4,3,247.0,248.2,1.2,2.0,Let's go to a slash school.
36175,PS4,3,248.96,254.56,5.6,3.0,"With that, or it could be like one person to another person, like buddy buddies, study buddies."
36175,PS4,3,255.6,255.84,0.24,1.0,Yeah.
36175,PS4,3,256.36,259.76,3.4,1.0,So like doing that within a school or broader?
36175,PS4,3,262.92,270.44,7.52,3.0,"It could be across any, it could be even be from different countries."
36175,PS4,3,274.24,282.72,8.48,1.0,Would it be with someone who's like is it Sally Buddy is in the sense of you both like peers like at the same level or or it's more of a mentoring probably.
36175,PS4,3,283.84,284.84,1.0,2.0,At the same level as well.
36175,PS4,3,285.6,288.2,2.6,2.0,"So at the same time, talk about anything, everything."
36175,PS4,3,288.84,289.28,0.44,3.0,Could be any.
36175,PS4,3,290.52,292.68,2.16,1.0,Then how would that be?
36175,PS4,3,296.16,299.52,3.36,2.0,More or less to share the resources from the good student.
36175,PS4,3,299.52,302.76,3.24,2.0,"Not good, but I mean the education like books."
36175,PS4,3,302.8,303.2,0.4,3.0,Or the.
36175,PS4,3,303.88,307.72,3.84,2.0,Natural sites or whatever to the students from all these monitored groups.
36175,PS4,3,309.16,314.4,5.24,1.0,So the like the I I won't be paid duty have like a disadvantaged student or advanced student together.
36175,PS4,3,316.64,319.88,3.24,2.0,"Thank you, I do so much about how to describe."
36175,PS4,3,324.28,336.52,12.24,1.0,"So Star Trek, Tim, you can edit after some bloody system where you said."
36175,PS4,3,343.36,355.92,12.56,3.0,"And I think like, this could somehow contribute to like extra curricular charity work for like, so they have like this incentive to do it."
36175,PS4,3,356.68,360.36,3.68,1.0,This is I feel like if I was a student I wouldn't be interested in this.
36175,PS4,3,360.56,360.76,0.2,3.0,No.
36175,PS4,3,362.04,363.92,1.88,1.0,"Why it seems like pity, I don't know."
36175,PS4,3,363.92,366.48,2.56,1.0,It's like this person's not qualified to actually help you.
36175,PS4,3,367.16,368.52,1.36,2.0,Just like a French to talk to.
36175,PS4,3,368.52,369.48,0.96,1.0,Share You've got friends.
36175,PS4,3,369.48,371.0,1.52,1.0,You've already got friends that you relate.
36175,PS4,3,371.0,373.48,2.48,1.0,You don't want to relate to this person either because you've got very different.
36175,PS4,3,373.8,383.56,9.76,2.0,"Backgrounds establish get some resources from his or her university or schools, collect your sites or."
36175,PS4,3,388.12,388.36,0.24,1.0,Yeah.
36175,PS4,3,396.64,397.24,0.6,1.0,We can just go.
36175,PS4,3,397.32,398.48,1.16,1.0,I'm happy to go for it it.
36175,PS4,3,400.32,403.8,3.48,3.0,"It could also be like implementing teacher training, yeah."
36175,PS4,3,404.44,405.16,0.72,1.0,For regions.
36175,PS4,3,405.76,406.8,1.04,3.0,So like there are more.
36175,PS4,3,406.88,407.44,0.56,1.0,Features.
36175,PS4,3,407.64,409.32,1.68,3.0,"Yeah, we're on that side."
36175,PS4,3,410.0,421.84,11.84,1.0,"So we'll leave this one there for now, but you can see you're seeing funding mechanisms, no?"
36175,PS4,3,424.24,428.68,4.44,3.0,"No, it's just like that."
36175,PS4,3,428.68,430.68,2.0,3.0,That is so reorganising funding.
36175,PS4,3,431.64,433.8,2.16,3.0,It just sounds so like Grant.
36175,PS4,3,434.68,435.28,0.6,1.0,So what grant?
36175,PS4,3,435.44,436.16,0.72,3.0,"Yeah, exactly."
36175,PS4,3,436.44,436.6,0.16,1.0,Yeah.
36175,PS4,3,436.6,438.12,1.52,1.0,"Well, it's this is a bigger scale."
36175,PS4,3,439.16,443.36,4.2,1.0,This is trying to deal with more of the systemic issues so that.
36175,PS4,3,473.93,496.0,22.07,1.0,"And again, this is Phil, similar to the one before where it's like, this isn't, this is like, I think this is the solution, but it's not a very great solution, but like just paying people more like, you know, like it's like, yeah, this is what needs to happen if we can earn a bit together."
36175,PS4,3,500.56,502.12,1.56,1.0,"And yeah, should we see that?"
36175,PS4,3,503.32,504.44,1.12,1.0,Anyone got any other ideas?
36225,PS2,6,16.22,18.22,2.0,1.0,I know nothing about supply chains to be honest.
36225,PS2,6,18.82,19.98,1.16,2.0,Do you mind to type?
36225,PS2,6,19.98,20.82,0.84,2.0,"Sure, sure, sure."
36225,PS2,6,20.98,22.38,1.4,2.0,Because I got some no?
36225,PS2,6,23.02,23.3,0.28,3.0,Chains.
36225,PS2,6,23.3,25.74,2.44,3.0,"OK, say OK, this jumper, where is it coming from?"
36225,PS2,6,26.06,26.22,0.16,4.0,Right.
36225,PS2,6,26.38,27.02,0.64,4.0,"Yeah, start."
36225,PS2,6,27.02,32.14,5.12,3.0,"From making the fabric, right, making the cotton and that will be somewhere."
36225,PS2,6,32.6,42.08,9.48,3.0,"And first of all, you produce the material to rate, make the garments, make the material first, then make the garments, then ship it to the destination."
36225,PS2,6,42.16,43.24,1.08,3.0,So that's the whole supply chain.
36225,PS2,6,43.24,48.12,4.88,3.0,And then finally end up in the shop and then you buy it all you can get it from online.
36225,PS2,6,48.64,50.12,1.48,3.0,And so that's that's the whole supply.
36225,PS2,6,50.2,50.4,0.2,1.0,Right.
36225,PS2,6,50.4,55.92,5.52,1.0,"So you're trained like, you're basically trying to trace like the actors involved in like the making of a product."
36225,PS2,6,55.92,60.24,4.32,3.0,"Specifically, yeah, OK, let's just use a job for, for example."
36225,PS2,6,60.24,63.8,3.56,3.0,So that's supply chain and the vulnerabilities within the supply chain and.
36225,PS2,6,66.0,71.32,5.32,5.0,"So I guess the in the existing situation, you don't necessarily actually know what the full supply chain is."
36225,PS2,6,71.36,77.48,6.12,5.0,"You just like like each, each actor in the supply chain just knows what they need to produce what they're producing and they know who they're sending it to you."
36225,PS2,6,77.48,78.88,1.4,5.0,They don't necessarily know about the rest of the.
36225,PS2,6,79.48,80.04,0.56,3.0,Supply chain.
36225,PS2,6,80.12,83.88,3.76,5.0,"Supply chain, so that could be one solution to change right now, a bit more integrated somehow."
36225,PS2,6,84.4,84.56,0.16,2.0,Right.
36225,PS2,6,87.12,90.52,3.4,3.0,"It can be very costly because it shipped all over the world, right?"
36225,PS2,6,90.52,92.6,2.08,3.0,And they can be very inefficient.
36225,PS2,6,93.52,94.28,0.76,3.0,It's all over the place.
36225,PS2,6,94.72,98.48,3.76,3.0,"But the easiest way, of course a lot of people talking about is reduce the supply chain."
36225,PS2,6,99.4,100.4,1.0,6.0,That's what I was thinking.
36225,PS2,6,100.4,105.32,4.92,3.0,"You can make stuff locally and use it, but that's not a creative way."
36225,PS2,6,106.32,107.4,1.08,6.0,"I don't know that feels, but let's."
36225,PS2,6,108.48,109.0,0.52,3.0,Write it down.
36225,PS2,6,109.08,110.04,0.96,6.0,"For magnetic, yeah, I did."
36225,PS2,6,110.2,115.4,5.2,5.0,This last time that the question you kept having was that that was often like a very obvious answer.
36225,PS2,6,115.56,121.76,6.2,5.0,"Is it like the practice the correct answer that the answer that probably needs to happen, but then is it like creative?"
36225,PS2,6,124.28,124.92,0.64,3.0,Or simplified.
36225,PS2,6,125.12,125.6,0.48,3.0,Exactly.
36225,PS2,6,125.84,128.08,2.24,3.0,And of course the topic is on security.
36225,PS2,6,128.96,132.44,3.48,3.0,"So it's not about efficiency or cost, it's on security."
36225,PS2,6,133.64,133.84,0.2,1.0,Right.
36225,PS2,6,133.84,139.68,5.84,1.0,"So that's like less risks or like less, I don't know, like unexpected."
36225,PS2,6,139.68,150.96,11.28,3.0,"Costs, yeah, well for example shipment can be lost, right, OK one example is a huge container contains a lot of products and ship all the way to England and it's lost in the sea that's a that's a security issue."
36225,PS2,6,151.4,154.12,2.72,3.0,Our system can be hacked at a cyber security issue do.
36225,PS2,6,154.48,159.72,5.24,5.0,You think they mean security like that kind of security which means kind of consistency or like?
36225,PS2,6,160.24,164.36,4.12,3.0,"I think it didn't say anything so that we can use our creativity to run wild, right?"
36225,PS2,6,164.6,166.04,1.44,3.0,"Yeah, so."
36225,PS2,6,166.52,169.96,3.44,3.0,"And when we talk about security, what do you think about what's for singing ahead?"
36225,PS2,6,170.0,171.72,1.72,1.0,"Well, there it says vulnerabilities."
36225,PS2,6,171.72,176.24,4.52,1.0,So like I guess a good approach would be to identify like what potential vulnerabilities there are.
36225,PS2,6,177.68,188.96,11.28,3.0,"Well, the established vulnerability, it could be usually the lower down the supply chain, usually these people get very low wages and then they are being exploited and the working condition is terrible."
36225,PS2,6,188.96,190.16,1.2,3.0,That's the vulnerability there.
36225,PS2,6,190.48,192.56,2.08,3.0,And the other vulnerability is to our environment.
36225,PS2,6,192.92,203.28,10.36,3.0,That's a big one because they got so many parties involved and hugely inefficient because it's a lot of multi parties involved.
36225,PS2,6,203.48,203.88,0.4,6.0,Yeah.
36225,PS2,6,204.44,211.2,6.76,5.0,"If it's also like if it's if we're talking in terms of like food, food splashes and those environmental so like."
36225,PS2,6,213.16,213.4,0.24,3.0,Yeah.
36225,PS2,6,213.72,220.28,6.56,6.0,"There's like a theme happening of like sustainability and that's right, equity and kind of those types of conversations."
36225,PS2,6,221.2,222.48,1.28,6.0,"Yeah, So I'm not."
36225,PS2,6,222.92,223.04,0.12,3.0,Yeah.
36225,PS2,6,223.52,231.88,8.36,1.0,"Also, it could be like improving like just the security of the location where that like specific like part of the supply chain is happening."
36225,PS2,6,231.88,241.48,9.6,1.0,"So for example with like, for example, like if you want to make like a cotton or T-shirt like, you want to make sure that say like cotton plantations are like."
36225,PS2,6,241.76,243.24,1.48,3.0,Safe for workers?
36225,PS2,6,243.56,243.96,0.4,1.0,For like.
36225,PS2,6,244.28,245.56,1.28,3.0,Everyone who's working there.
36225,PS2,6,246.0,246.44,0.44,6.0,"Yeah, yeah."
36225,PS2,6,246.8,248.6,1.8,3.0,So that's one part of the vulnerability.
36225,PS2,6,248.6,252.24,3.64,3.0,"And also from now, from a client's point of view, they also feel vulnerable."
36225,PS2,6,252.24,259.52,7.28,3.0,"Sometimes it's because you give a sum of money to a certain country that you have no idea, don't speak the language, don't know any system."
36225,PS2,6,259.52,266.92,7.4,3.0,"But what, what, what if at the end they don't give you anything or they give you the product that's not good quality, That's also another vulnerability."
36225,PS2,6,267.6,271.72,4.12,3.0,"And they want to make sure the whatever they buy, it will be delivered to them."
36225,PS2,6,273.24,275.32,2.08,3.0,"Well, that's about the security border ability issue I."
36225,PS2,6,275.92,279.0,3.08,5.0,Think in general because they're talking about like delivery schedules and that kind.
36225,PS2,6,279.28,279.92,0.64,6.0,"Of thing, yeah, like."
36225,PS2,6,280.04,284.24,4.2,5.0,I said that the focus they're running on like the logistical.
36225,PS2,6,284.4,284.64,0.24,2.0,Right.
36225,PS2,6,285.28,285.52,0.24,2.0,"Yeah, but."
36225,PS2,6,285.76,286.12,0.36,5.0,"It's you, but."
36225,PS2,6,286.68,299.44,12.76,2.0,"Yeah, you know some diversity diversify the supply train 'cause sometimes like some locations may got some problems delivered to problems so like accomplished."
36225,PS2,6,300.44,308.84,8.4,6.0,"Yeah, That kind of makes me think about the sustainability thing that's been brought up is like, this sounds really fun a lot."
36225,PS2,6,308.84,313.08,4.24,6.0,"But like producing locally, supplying locally is way less riskier."
36225,PS2,6,313.84,321.36,7.52,6.0,"So if we're just going to be like, money is not an option and we're not trying to exploit people, then if we take that realm out of it, right?"
36225,PS2,6,321.36,328.28,6.92,6.0,"And we say, we say like, I'm not, you see, I'm also getting hung up on the word creativity."
36225,PS2,6,328.28,343.4,15.12,6.0,"So I'm, I think that's probably my issue that I'm struggling because to me it just seems like exactly what you said is like this kind of more localised means of product like manufacturing."
36225,PS2,6,343.4,350.04,6.64,6.0,So that to me stands out as something that could address vulnerabilities potentially in more ways than one.
36225,PS2,6,350.4,352.8,2.4,6.0,But is it creative or not sure?
36225,PS2,6,353.52,360.8,7.28,1.0,"But that's really helpful though, because like at least like by focusing on like the local, we can at least like decide like at what scale we're deploying."
36225,PS2,6,361.04,361.4,0.36,6.0,The idea?
36225,PS2,6,362.6,367.64,5.04,3.0,"Like there's a lot of campaign on the local produce, local consumption of these things."
36225,PS2,6,367.72,371.24,3.52,3.0,"You probably see it in the supermarkets and local British food, right, OK."
36225,PS2,6,371.8,373.08,1.28,3.0,And local produce or whatever.
36225,PS2,6,373.12,376.56,3.44,3.0,And you what you find interesting is those products are typically more expensive.
36225,PS2,6,378.16,379.2,1.04,6.0,"It's because, yeah."
36225,PS2,6,379.72,379.92,0.2,3.0,Yeah.
36225,PS2,6,381.2,383.72,2.52,6.0,It's cheap to exploit people and to it's cheaper.
36225,PS2,6,383.72,387.6,3.88,3.0,"To be exploitative, I think it's the division of labour, it's the, it's the Adam Smith."
36225,PS2,6,388.16,388.68,0.52,6.0,"Yeah, sure."
36225,PS2,6,389.44,399.88,10.44,3.0,"Serious, if you're focused on one area of production and the the economy of scale of whole production of humanity is a lot faster."
36225,PS2,6,400.44,406.68,6.24,3.0,"So if I do everything, you do everything, it's not as efficient as saying I'm just going to make garments and you're just going to make stitches."
